D:\Data\zcb\2012-12-29-Au2.b\004SMPL.d
强度 vs 时间,计数
73.562,0.00
73.566,0.00
73.569,0.00
73.573,0.00
73.576,0.00
73.580,0.00
73.583,0.00
73.587,0.00
73.590,0.00
73.594,0.00
73.597,0.00
73.601,0.00
73.604,0.00
73.608,0.00
73.611,0.00
73.615,112.14
73.618,0.00
73.622,0.00
73.625,1.00
73.629,0.00
73.633,0.00
73.636,0.00
73.640,0.00
73.642,0.00
73.647,0.00
73.650,2.00
73.654,0.00
73.657,0.00
73.661,0.00
73.664,0.00
73.668,1.00
73.671,0.00
73.675,1.00
73.678,0.00
73.682,0.00
73.685,0.00
73.689,0.00
73.692,0.00
73.696,0.00
73.699,0.00
73.703,0.00
73.706,0.00
73.710,0.00
73.713,0.00
73.717,0.00
73.720,0.00
73.724,1.00
73.727,0.00
73.731,0.00
73.734,0.00
73.738,0.00
73.741,0.00
73.745,0.00
73.748,0.00
73.752,0.00
73.755,1.00
73.759,0.00
73.762,0.00
73.766,0.00
73.769,0.00
73.773,0.00
73.776,0.00
73.780,0.00
73.783,0.00
73.787,0.00
73.790,0.00
73.794,0.00
73.797,0.00
73.801,0.00
73.804,0.00
73.808,0.00
73.811,0.00
73.815,0.00
73.818,0.00
73.822,0.00
73.825,0.00
73.829,0.00
73.832,0.00
73.836,0.00
73.839,0.00
73.843,0.00
73.846,134.20
73.850,0.00
73.853,0.00
73.857,0.00
73.860,0.00
73.864,0.00
73.867,0.00
73.871,0.00
73.874,0.00
73.878,0.00
73.881,0.00
73.885,0.00
73.888,0.00
73.892,0.00
73.895,0.00
73.898,0.00
73.902,0.00
73.906,0.00
73.909,0.00
73.913,0.00
73.916,0.00
73.920,1.00
73.923,0.00
73.927,0.00
73.930,0.00
73.934,0.00
73.937,0.00
73.941,0.00
73.944,0.00
73.948,0.00
73.951,0.00
73.955,0.00
73.958,0.00
73.962,0.00
73.965,0.00
73.969,0.00
73.972,0.00
73.976,0.00
73.979,0.00
73.983,0.00
73.986,0.00
73.990,0.00
73.993,0.00
73.997,0.00
74.000,0.00
74.004,0.00
74.007,0.00
74.011,0.00
74.014,0.00
74.018,0.00
74.021,0.00
74.025,0.00
74.028,0.00
74.032,0.00
74.035,0.00
74.039,0.00
74.042,0.00
74.046,1.00
74.049,0.00
74.053,0.00
74.056,0.00
74.060,0.00
74.063,0.00
74.067,0.00
74.070,0.00
74.074,0.00
74.077,0.00
74.081,0.00
74.084,0.00
74.088,0.00
74.090,0.00
74.095,0.00
74.098,1.00
74.102,0.00
74.105,0.00
74.109,0.00
74.112,0.00
74.116,0.00
74.119,0.00
74.123,0.00
74.126,0.00
74.130,0.00
74.133,0.00
74.137,0.00
74.140,0.00
74.144,0.00
74.147,0.00
74.151,0.00
74.154,0.00
74.158,0.00
74.161,0.00
74.165,1.00
74.168,0.00
74.172,0.00
74.175,0.00
74.179,0.00
74.182,0.00
74.186,0.00
74.189,1.00
74.193,0.00
74.196,0.00
74.200,0.00
74.203,0.00
74.207,0.00
74.211,0.00
74.214,0.00
74.218,0.00
74.221,0.00
74.225,0.00
74.228,1.00
74.232,0.00
74.235,0.00
74.239,0.00
74.242,0.00
74.246,0.00
74.249,0.00
74.253,0.00
74.256,0.00
74.260,0.00
74.263,0.00
74.267,0.00
74.270,0.00
74.274,0.00
74.277,1.00
74.281,0.00
74.284,0.00
74.288,0.00
74.291,0.00
74.295,0.00
74.298,0.00
74.302,0.00
74.305,0.00
74.309,0.00
74.312,0.00
74.316,0.00
74.319,0.00
74.323,0.00
74.326,0.00
74.330,0.00
74.333,0.00
74.337,0.00
74.340,0.00
74.344,0.00
74.346,0.00
74.351,0.00
74.354,0.00
74.358,0.00
74.361,0.00
74.365,0.00
74.368,0.00
74.372,0.00
74.375,0.00
74.379,0.00
74.382,0.00
74.386,0.00
74.389,0.00
74.393,0.00
74.396,0.00
74.400,0.00
74.403,0.00
74.407,0.00
74.410,0.00
74.414,0.00
74.417,0.00
74.421,0.00
74.424,0.00
74.428,0.00
74.431,0.00
74.435,0.00
74.438,0.00
74.442,0.00
74.445,0.00
74.449,0.00
74.452,0.00
74.456,0.00
74.459,0.00
74.463,0.00
74.466,0.00
74.470,0.00
74.473,0.00
74.477,0.00
74.480,0.00
74.484,0.00
74.487,0.00
74.491,0.00
74.494,0.00
74.498,0.00
74.501,0.00
74.505,2.00
74.508,0.00
74.512,0.00
74.515,0.00
74.519,0.00
74.522,0.00
74.526,0.00
74.529,0.00
74.533,0.00
74.536,0.00
74.540,0.00
74.543,0.00
74.547,0.00
74.550,0.00
74.554,0.00
74.557,0.00
74.561,0.00
74.564,0.00
74.568,0.00
74.571,0.00
74.575,0.00
74.578,0.00
74.582,0.00
74.585,0.00
74.589,0.00
74.592,0.00
74.596,0.00
74.599,0.00
74.602,0.00
74.606,0.00
74.610,0.00
74.613,0.00
74.617,0.00
74.620,0.00
74.624,0.00
74.627,0.00
74.631,0.00
74.634,0.00
74.638,0.00
74.641,0.00
74.645,0.00
74.648,0.00
74.652,0.00
74.655,0.00
74.659,0.00
74.662,0.00
74.666,0.00
74.669,0.00
74.673,0.00
74.676,0.00
74.680,0.00
74.683,0.00
74.687,0.00
74.690,0.00
74.694,0.00
74.697,0.00
74.701,0.00
74.704,0.00
74.708,0.00
74.711,0.00
74.715,0.00
74.718,0.00
74.722,0.00
74.725,0.00
74.729,0.00
74.732,0.00
74.736,0.00
74.739,0.00
74.743,0.00
74.746,0.00
74.750,0.00
74.753,0.00
74.757,0.00
74.760,0.00
74.764,0.00
74.767,0.00
74.771,0.00
74.774,0.00
74.778,0.00
74.781,0.00
74.785,0.00
74.788,0.00
74.792,0.00
74.796,1.00
74.799,0.00
74.803,0.00
74.806,0.00
74.810,0.00
74.813,0.00
74.817,0.00
74.820,0.00
74.824,0.00
74.827,0.00
74.831,0.00
74.834,0.00
74.838,0.00
74.841,0.00
74.845,0.00
74.848,0.00
74.852,0.00
74.855,0.00
74.858,0.00
74.862,0.00
74.866,0.00
74.869,0.00
74.873,0.00
74.876,0.00
74.880,0.00
74.883,0.00
74.887,0.00
74.890,0.00
74.894,0.00
74.897,0.00
74.901,0.00
74.904,0.00
74.908,0.00
74.911,0.00
74.915,0.00
74.918,0.00
74.922,0.00
74.925,0.00
74.929,0.00
74.932,0.00
74.936,0.00
74.939,0.00
74.943,0.00
74.946,0.00
74.950,0.00
74.953,0.00
74.957,0.00
74.960,0.00
74.964,0.00
74.967,0.00
74.971,0.00
74.974,0.00
74.978,0.00
74.981,0.00
74.985,0.00
74.988,0.00
74.992,0.00
74.995,0.00
74.999,0.00
75.002,0.00
75.006,0.00
75.009,0.00
75.013,0.00
75.016,0.00
75.020,0.00
75.023,0.00
75.027,0.00
75.030,0.00
75.034,0.00
75.037,0.00
75.041,0.00
75.044,0.00
75.048,0.00
75.050,0.00
75.055,0.00
75.058,0.00
75.062,0.00
75.065,0.00
75.069,0.00
75.072,0.00
75.076,0.00
75.079,0.00
75.083,0.00
75.086,0.00
75.090,0.00
75.093,0.00
75.097,0.00
75.100,0.00
75.104,0.00
75.107,0.00
75.111,0.00
75.114,0.00
75.118,0.00
75.121,0.00
75.125,0.00
75.128,0.00
75.132,0.00
75.135,0.00
75.139,0.00
75.142,0.00
75.146,0.00
75.149,0.00
75.153,0.00
75.156,0.00
75.160,0.00
75.163,0.00
75.167,0.00
75.170,0.00
75.174,0.00
75.177,0.00
75.181,0.00
75.184,0.00
75.188,0.00
75.191,0.00
75.195,0.00
75.198,0.00
75.202,0.00
75.205,0.00
75.209,0.00
75.212,0.00
75.216,0.00
75.219,0.00
75.223,0.00
75.226,0.00
75.230,0.00
75.233,0.00
75.237,0.00
75.240,0.00
75.244,2.00
75.247,0.00
75.251,0.00
75.254,0.00
75.258,0.00
75.261,0.00
75.265,0.00
75.268,0.00
75.272,0.00
75.275,0.00
75.279,0.00
75.282,0.00
75.286,0.00
75.289,0.00
75.293,0.00
75.296,0.00
75.300,0.00
75.303,0.00
75.306,0.00
75.310,0.00
75.314,0.00
75.317,0.00
75.321,0.00
75.324,0.00
75.328,0.00
75.331,0.00
75.335,0.00
75.338,0.00
75.342,0.00
75.345,0.00
75.349,0.00
75.352,0.00
75.356,0.00
75.359,0.00
75.363,0.00
75.366,0.00
75.370,0.00
75.373,0.00
75.377,0.00
75.381,0.00
75.384,0.00
75.388,0.00
75.391,0.00
75.395,0.00
75.398,0.00
75.402,0.00
75.405,0.00
75.409,0.00
75.412,0.00
75.416,0.00
75.419,0.00
75.423,0.00
75.426,0.00
75.430,0.00
75.433,0.00
75.437,0.00
75.440,0.00
75.444,0.00
75.447,0.00
75.451,0.00
75.454,0.00
75.458,0.00
75.461,0.00
75.465,1.00
75.468,0.00
75.472,0.00
75.475,0.00
75.479,0.00
75.482,0.00
75.486,0.00
75.489,0.00
75.493,0.00
75.496,1.00
75.500,0.00
75.503,0.00
75.507,0.00
75.510,0.00
75.514,0.00
75.517,0.00
75.521,0.00
75.524,0.00
75.528,0.00
75.531,0.00
75.535,0.00
75.538,0.00
75.542,0.00
75.545,0.00
75.549,0.00
75.552,0.00
75.556,0.00
75.559,0.00
75.562,0.00
75.566,0.00
75.570,0.00
75.573,0.00
75.577,0.00
75.580,0.00
75.584,0.00
75.587,0.00
75.591,0.00
75.594,0.00
75.598,0.00
75.601,0.00
75.605,0.00
75.608,0.00
75.612,0.00
75.615,0.00
75.619,0.00
75.622,0.00
75.626,0.00
75.629,0.00
75.633,0.00
75.636,0.00
75.640,0.00
75.643,0.00
75.647,0.00
75.650,0.00
75.654,0.00
75.657,0.00
75.661,0.00
75.664,0.00
75.668,0.00
75.671,0.00
75.675,0.00
75.678,0.00
75.682,0.00
75.685,0.00
75.689,0.00
75.692,0.00
75.696,0.00
75.699,0.00
75.703,0.00
75.706,0.00
75.710,0.00
75.713,0.00
75.717,0.00
75.720,0.00
75.724,0.00
75.727,0.00
75.731,0.00
75.734,0.00
75.738,0.00
75.741,0.00
75.745,0.00
75.748,0.00
75.752,0.00
75.754,0.00
75.759,0.00
75.762,0.00
75.766,0.00
75.769,0.00
75.773,0.00
75.776,0.00
75.780,0.00
75.783,0.00
75.787,0.00
75.790,0.00
75.794,0.00
75.797,0.00
75.801,0.00
75.804,0.00
75.808,0.00
75.811,0.00
75.815,2.00
75.818,0.00
75.822,0.00
75.825,0.00
75.829,0.00
75.832,0.00
75.836,0.00
75.839,0.00
75.843,0.00
75.846,0.00
75.850,0.00
75.853,0.00
75.857,1.00
75.860,0.00
75.864,0.00
75.867,0.00
75.871,0.00
75.874,0.00
75.878,0.00
75.881,0.00
75.885,0.00
75.888,0.00
75.892,0.00
75.895,1.00
75.899,0.00
75.902,0.00
75.906,0.00
75.909,0.00
75.913,0.00
75.916,0.00
75.920,0.00
75.923,2.00
75.927,0.00
75.930,0.00
75.934,0.00
75.937,0.00
75.941,0.00
75.944,0.00
75.948,0.00
75.951,0.00
75.955,0.00
75.959,0.00
75.962,0.00
75.966,0.00
75.969,2.00
75.973,0.00
75.976,0.00
75.980,0.00
75.983,0.00
75.987,0.00
75.990,0.00
75.994,0.00
75.997,0.00
76.001,0.00
76.004,0.00
76.008,0.00
76.010,0.00
76.015,0.00
76.018,0.00
76.022,0.00
76.025,0.00
76.029,0.00
76.032,2.00
76.036,0.00
76.039,0.00
76.043,0.00
76.046,0.00
76.050,0.00
76.053,0.00
76.057,0.00
76.060,0.00
76.064,0.00
76.067,0.00
76.071,0.00
76.074,0.00
76.078,0.00
76.081,0.00
76.085,0.00
76.088,0.00
76.092,2.00
76.095,0.00
76.099,0.00
76.102,0.00
76.106,0.00
76.109,0.00
76.113,0.00
76.116,0.00
76.120,0.00
76.123,0.00
76.127,0.00
76.130,0.00
76.134,0.00
76.137,0.00
76.141,0.00
76.144,0.00
76.148,0.00
76.151,0.00
76.155,0.00
76.158,0.00
76.162,0.00
76.165,0.00
76.169,0.00
76.172,2.00
76.176,0.00
76.179,0.00
76.183,0.00
76.186,0.00
76.190,0.00
76.193,0.00
76.197,0.00
76.200,0.00
76.204,0.00
76.207,0.00
76.211,0.00
76.214,0.00
76.218,0.00
76.221,0.00
76.225,0.00
76.228,0.00
76.232,0.00
76.235,0.00
76.239,0.00
76.242,0.00
76.246,0.00
76.249,0.00
76.253,0.00
76.256,0.00
76.260,0.00
76.263,0.00
76.266,0.00
76.270,0.00
76.274,0.00
76.277,0.00
76.281,0.00
76.284,0.00
76.288,0.00
76.291,0.00
76.295,0.00
76.298,0.00
76.302,0.00
76.305,0.00
76.309,0.00
76.312,0.00
76.316,0.00
76.319,0.00
76.323,0.00
76.326,0.00
76.330,0.00
76.333,0.00
76.337,0.00
76.340,0.00
76.344,0.00
76.347,0.00
76.351,0.00
76.354,0.00
76.358,0.00
76.361,0.00
76.365,0.00
76.368,0.00
76.372,0.00
76.375,0.00
76.379,0.00
76.382,0.00
76.386,0.00
76.389,0.00
76.393,0.00
76.396,0.00
76.400,0.00
76.403,0.00
76.407,0.00
76.410,0.00
76.414,0.00
76.417,0.00
76.421,0.00
76.424,0.00
76.428,0.00
76.431,0.00
76.435,0.00
76.437,0.00
76.442,0.00
76.445,0.00
76.449,0.00
76.452,0.00
76.456,0.00
76.458,0.00
76.463,0.00
76.466,0.00
76.470,0.00
76.473,0.00
76.477,0.00
76.480,0.00
76.484,0.00
76.487,0.00
76.491,0.00
76.494,0.00
76.498,0.00
76.501,0.00
76.505,0.00
76.508,0.00
76.512,0.00
76.515,0.00
76.519,1.00
76.522,0.00
76.526,0.00
76.529,0.00
76.533,0.00
76.536,0.00
76.540,0.00
76.544,0.00
76.547,0.00
76.551,0.00
76.554,0.00
76.558,0.00
76.561,0.00
76.565,0.00
76.568,0.00
76.572,0.00
76.575,0.00
76.579,0.00
76.582,0.00
76.586,0.00
76.589,0.00
76.593,0.00
76.596,0.00
76.600,0.00
76.603,0.00
76.607,0.00
76.610,0.00
76.614,0.00
76.617,0.00
76.621,0.00
76.624,0.00
76.628,0.00
76.631,0.00
76.635,0.00
76.638,0.00
76.642,0.00
76.645,0.00
76.649,0.00
76.652,0.00
76.656,0.00
76.659,0.00
76.663,0.00
76.666,0.00
76.670,0.00
76.673,0.00
76.677,0.00
76.680,0.00
76.684,0.00
76.687,0.00
76.691,0.00
76.694,0.00
76.698,0.00
76.701,0.00
76.705,0.00
76.708,0.00
76.712,0.00
76.714,0.00
76.719,0.00
76.722,0.00
76.726,0.00
76.729,0.00
76.733,1.00
76.736,0.00
76.740,0.00
76.743,0.00
76.747,0.00
76.750,0.00
76.754,0.00
76.757,0.00
76.761,0.00
76.764,0.00
76.768,0.00
76.771,0.00
76.775,0.00
76.778,0.00
76.782,1.00
76.785,0.00
76.789,0.00
76.792,0.00
76.796,0.00
76.799,0.00
76.803,0.00
76.806,0.00
76.810,0.00
76.813,0.00
76.817,0.00
76.820,0.00
76.824,0.00
76.827,0.00
76.831,0.00
76.834,0.00
76.838,0.00
76.841,0.00
76.845,0.00
76.848,0.00
76.852,2.00
76.855,0.00
76.859,0.00
76.862,0.00
76.866,0.00
76.869,0.00
76.873,0.00
76.876,0.00
76.880,0.00
76.883,0.00
76.887,0.00
76.890,0.00
76.894,0.00
76.897,0.00
76.901,0.00
76.904,0.00
76.908,0.00
76.911,0.00
76.915,0.00
76.918,0.00
76.922,1.00
76.925,0.00
76.929,0.00
76.932,0.00
76.936,0.00
76.939,0.00
76.943,0.00
76.946,0.00
76.950,0.00
76.953,0.00
76.957,0.00
76.960,0.00
76.964,0.00
76.967,1.00
76.970,0.00
76.974,1.00
76.978,0.00
76.981,0.00
76.985,0.00
76.988,1.00
76.992,0.00
76.995,0.00
76.999,0.00
77.002,0.00
77.006,0.00
77.009,0.00
77.013,0.00
77.016,0.00
77.020,0.00
77.023,0.00
77.027,0.00
77.030,0.00
77.034,0.00
77.037,0.00
77.041,0.00
77.044,0.00
77.048,0.00
77.051,0.00
77.055,0.00
77.058,0.00
77.062,0.00
77.065,0.00
77.069,0.00
77.072,0.00
77.076,0.00
77.079,0.00
77.083,0.00
77.086,0.00
77.090,0.00
77.093,0.00
77.097,0.00
77.100,0.00
77.104,1.00
77.107,0.00
77.111,1.00
77.114,0.00
77.118,139.22
77.121,0.00
77.125,0.00
77.129,0.00
77.132,0.00
77.136,0.00
77.139,0.00
77.143,0.00
77.146,0.00
77.149,0.00
77.153,0.00
77.157,0.00
77.160,0.00
77.164,0.00
77.167,0.00
77.171,0.00
77.174,0.00
77.178,0.00
77.181,0.00
77.185,0.00
77.188,0.00
77.192,0.00
77.195,0.00
77.199,0.00
77.202,0.00
77.206,0.00
77.209,0.00
77.213,0.00
77.216,0.00
77.220,0.00
77.223,0.00
77.226,0.00
77.230,0.00
77.234,0.00
77.237,0.00
77.241,0.00
77.244,189.40
77.248,0.00
77.251,0.00
77.255,0.00
77.258,0.00
77.262,0.00
77.265,0.00
77.269,0.00
77.272,0.00
77.276,0.00
77.279,0.00
77.283,0.00
77.286,0.00
77.290,0.00
77.293,0.00
77.297,0.00
77.300,0.00
77.304,0.00
77.307,0.00
77.311,0.00
77.314,0.00
77.318,0.00
77.321,0.00
77.325,0.00
77.328,0.00
77.332,0.00
77.335,0.00
77.339,0.00
77.342,0.00
77.346,0.00
77.349,0.00
77.353,0.00
77.356,0.00
77.360,0.00
77.363,0.00
77.367,0.00
77.370,0.00
77.374,0.00
77.377,0.00
77.381,0.00
77.384,0.00
77.388,0.00
77.391,0.00
77.395,0.00
77.398,0.00
77.402,0.00
77.405,0.00
77.409,0.00
77.412,0.00
77.416,0.00
77.418,0.00
77.423,0.00
77.426,0.00
77.430,0.00
77.433,0.00
77.437,0.00
77.440,0.00
77.444,0.00
77.447,0.00
77.451,0.00
77.454,0.00
77.458,0.00
77.461,0.00
77.465,0.00
77.468,0.00
77.472,0.00
77.475,0.00
77.479,0.00
77.482,0.00
77.486,0.00
77.489,0.00
77.493,0.00
77.496,0.00
77.500,0.00
77.503,0.00
77.507,0.00
77.510,0.00
77.514,0.00
77.517,0.00
77.521,0.00
77.524,0.00
77.528,0.00
77.531,0.00
77.535,0.00
77.538,0.00
77.542,0.00
77.545,0.00
77.549,0.00
77.552,0.00
77.556,0.00
77.559,1.00
77.563,0.00
77.566,0.00
77.570,0.00
77.573,0.00
77.577,0.00
77.580,0.00
77.584,1.00
77.587,0.00
77.591,0.00
77.594,0.00
77.598,0.00
77.601,0.00
77.605,0.00
77.608,0.00
77.612,0.00
77.615,0.00
77.619,0.00
77.622,0.00
77.626,0.00
77.629,0.00
77.633,0.00
77.636,0.00
77.640,0.00
77.643,0.00
77.647,0.00
77.650,0.00
77.654,1.00
77.657,0.00
77.661,0.00
77.664,0.00
77.668,0.00
77.671,0.00
77.674,0.00
77.678,0.00
77.682,0.00
77.685,0.00
77.689,0.00
77.692,0.00
77.696,0.00
77.699,0.00
77.703,0.00
77.707,0.00
77.710,0.00
77.714,0.00
77.717,0.00
77.721,0.00
77.724,0.00
77.728,0.00
77.731,0.00
77.735,0.00
77.738,0.00
77.742,0.00
77.745,0.00
77.749,0.00
77.752,0.00
77.756,0.00
77.759,0.00
77.763,0.00
77.766,0.00
77.770,0.00
77.773,0.00
77.777,0.00
77.780,0.00
77.784,0.00
77.787,0.00
77.791,0.00
77.794,0.00
77.798,0.00
77.801,2.00
77.805,1.00
77.808,0.00
77.812,0.00
77.815,0.00
77.819,0.00
77.822,0.00
77.826,0.00
77.829,0.00
77.833,0.00
77.836,0.00
77.840,0.00
77.843,0.00
77.847,0.00
77.850,0.00
77.854,0.00
77.857,0.00
77.861,0.00
77.864,0.00
77.868,0.00
77.871,0.00
77.875,0.00
77.878,0.00
77.882,0.00
77.885,0.00
77.889,40.02
77.892,0.00
77.896,0.00
77.899,0.00
77.903,0.00
77.906,0.00
77.910,0.00
77.913,0.00
77.917,0.00
77.920,0.00
77.924,0.00
77.927,0.00
77.930,0.00
77.934,0.00
77.938,0.00
77.941,0.00
77.945,0.00
77.948,0.00
77.952,0.00
77.955,0.00
77.959,0.00
77.962,0.00
77.966,0.00
77.969,0.00
77.973,0.00
77.976,0.00
77.980,0.00
77.983,0.00
77.987,0.00
77.990,0.00
77.994,0.00
77.997,0.00
78.001,0.00
78.004,0.00
78.008,0.00
78.011,0.00
78.015,0.00
78.018,0.00
78.022,0.00
78.025,0.00
78.029,0.00
78.032,1.00
78.036,0.00
78.039,0.00
78.043,0.00
78.046,0.00
78.050,0.00
78.053,0.00
78.057,0.00
78.060,0.00
78.064,0.00
78.067,0.00
78.071,0.00
78.074,0.00
78.078,0.00
78.081,0.00
78.085,0.00
78.088,0.00
78.092,0.00
78.095,0.00
78.099,0.00
78.102,0.00
78.106,0.00
78.109,0.00
78.113,0.00
78.116,0.00
78.120,0.00
78.122,0.00
78.127,0.00
78.130,0.00
78.134,0.00
78.137,0.00
78.141,0.00
78.144,0.00
78.148,0.00
78.151,0.00
78.155,0.00
78.158,0.00
78.162,0.00
78.165,0.00
78.169,0.00
78.172,0.00
78.176,0.00
78.179,0.00
78.183,0.00
78.186,0.00
78.190,0.00
78.193,0.00
78.197,0.00
78.200,0.00
78.204,0.00
78.207,0.00
78.211,0.00
78.214,0.00
78.218,0.00
78.221,0.00
78.225,0.00
78.228,0.00
78.232,0.00
78.235,0.00
78.239,0.00
78.242,0.00
78.246,0.00
78.249,0.00
78.253,0.00
78.256,0.00
78.260,0.00
78.263,0.00
78.267,0.00
78.270,0.00
78.274,0.00
78.277,0.00
78.281,0.00
78.284,0.00
78.288,0.00
78.292,0.00
78.295,0.00
78.299,0.00
78.302,0.00
78.306,0.00
78.309,0.00
78.313,0.00
78.316,0.00
78.320,0.00
78.323,0.00
78.327,0.00
78.330,0.00
78.334,0.00
78.337,0.00
78.341,0.00
78.344,0.00
78.348,0.00
78.351,0.00
78.355,0.00
78.358,0.00
78.362,0.00
78.365,0.00
78.369,0.00
78.372,0.00
78.376,0.00
78.378,0.00
78.383,0.00
78.386,0.00
78.390,0.00
78.393,0.00
78.397,0.00
78.400,0.00
78.404,1.00
78.407,0.00
78.411,0.00
78.414,0.00
78.418,0.00
78.421,0.00
78.425,0.00
78.428,0.00
78.432,0.00
78.435,0.00
78.439,0.00
78.442,0.00
78.446,2.00
78.449,0.00
78.453,0.00
78.456,2.00
78.460,0.00
78.463,0.00
78.467,0.00
78.470,0.00
78.474,0.00
78.477,0.00
78.481,0.00
78.484,0.00
78.488,0.00
78.491,0.00
78.495,0.00
78.498,1.00
78.502,0.00
78.505,1.00
78.509,0.00
78.512,0.00
78.516,0.00
78.519,0.00
78.523,0.00
78.526,0.00
78.530,0.00
78.533,0.00
78.537,0.00
78.540,0.00
78.544,0.00
78.547,0.00
78.551,0.00
78.554,0.00
78.558,0.00
78.561,0.00
78.565,0.00
78.568,0.00
78.572,0.00
78.575,0.00
78.579,0.00
78.582,0.00
78.586,0.00
78.589,0.00
78.593,0.00
78.596,0.00
78.600,0.00
78.603,0.00
78.607,0.00
78.610,0.00
78.614,0.00
78.617,0.00
78.621,0.00
78.624,0.00
78.628,0.00
78.631,0.00
78.634,0.00
78.638,0.00
78.642,0.00
78.645,0.00
78.649,0.00
78.652,0.00
78.656,0.00
78.659,0.00
78.663,0.00
78.666,0.00
78.670,1.00
78.673,0.00
78.677,0.00
78.680,0.00
78.684,0.00
78.687,0.00
78.691,0.00
78.694,0.00
78.698,0.00
78.701,0.00
78.705,0.00
78.708,0.00
78.712,0.00
78.715,0.00
78.719,0.00
78.722,0.00
78.726,0.00
78.729,0.00
78.733,0.00
78.736,0.00
78.740,0.00
78.743,0.00
78.747,0.00
78.750,0.00
78.754,0.00
78.757,0.00
78.761,0.00
78.764,2.00
78.768,0.00
78.771,0.00
78.775,0.00
78.778,0.00
78.782,0.00
78.785,0.00
78.789,0.00
78.792,0.00
78.796,0.00
78.799,0.00
78.803,0.00
78.806,0.00
78.810,0.00
78.813,0.00
78.817,0.00
78.820,0.00
78.824,0.00
78.826,0.00
78.831,0.00
78.834,0.00
78.838,0.00
78.841,0.00
78.845,0.00
78.848,0.00
78.852,0.00
78.855,0.00
78.859,0.00
78.862,0.00
78.866,0.00
78.869,0.00
78.873,0.00
78.877,0.00
78.880,0.00
78.884,0.00
78.887,0.00
78.890,0.00
78.894,0.00
78.898,0.00
78.901,0.00
78.905,0.00
78.908,0.00
78.912,0.00
78.915,0.00
78.919,0.00
78.922,0.00
78.926,0.00
78.929,0.00
78.933,0.00
78.936,0.00
78.940,0.00
78.943,0.00
78.947,0.00
78.950,0.00
78.954,0.00
78.957,0.00
78.961,0.00
78.964,0.00
78.968,0.00
78.971,0.00
78.975,0.00
78.978,0.00
78.982,0.00
78.985,0.00
78.989,1.00
78.992,0.00
78.996,0.00
78.999,0.00
79.003,0.00
79.006,0.00
79.010,0.00
79.013,0.00
79.017,0.00
79.020,0.00
79.024,0.00
79.027,0.00
79.031,0.00
79.034,88.09
79.038,0.00
79.041,0.00
79.045,0.00
79.048,0.00
79.052,0.00
79.055,0.00
79.059,0.00
79.062,0.00
79.066,0.00
79.069,0.00
79.073,0.00
79.076,0.00
79.080,0.00
79.082,0.00
79.087,0.00
79.090,0.00
79.094,0.00
79.097,0.00
79.101,144.23
79.104,0.00
79.108,1.00
79.111,0.00
79.115,0.00
79.118,0.00
79.122,0.00
79.125,161.29
79.129,0.00
79.132,0.00
79.136,0.00
79.139,0.00
79.143,0.00
79.146,0.00
79.150,0.00
79.153,0.00
79.157,0.00
79.160,0.00
79.164,0.00
79.167,0.00
79.171,0.00
79.174,0.00
79.178,0.00
79.181,0.00
79.185,0.00
79.188,0.00
79.192,0.00
79.195,0.00
79.199,0.00
79.202,0.00
79.206,0.00
79.209,0.00
79.213,0.00
79.216,0.00
79.220,0.00
79.223,1.00
79.227,0.00
79.230,0.00
79.234,0.00
79.237,0.00
79.241,0.00
79.244,0.00
79.248,0.00
79.251,0.00
79.255,0.00
79.258,0.00
79.262,0.00
79.265,0.00
79.269,0.00
79.272,0.00
79.276,0.00
79.279,0.00
79.283,0.00
79.286,0.00
79.290,0.00
79.293,0.00
79.297,0.00
79.300,0.00
79.304,0.00
79.307,0.00
79.311,0.00
79.314,0.00
79.318,0.00
79.321,0.00
79.325,0.00
79.328,0.00
79.332,0.00
79.335,0.00
79.338,0.00
79.342,0.00
79.346,0.00
79.349,0.00
79.353,0.00
79.356,0.00
79.360,0.00
79.363,0.00
79.367,0.00
79.370,0.00
79.374,0.00
79.377,0.00
79.381,0.00
79.384,0.00
79.388,0.00
79.391,0.00
79.395,0.00
79.398,0.00
79.402,0.00
79.405,0.00
79.409,0.00
79.412,0.00
79.416,0.00
79.419,0.00
79.423,0.00
79.426,1.00
79.430,0.00
79.433,0.00
79.437,0.00
79.440,0.00
79.444,0.00
79.447,0.00
79.451,0.00
79.455,2.00
79.458,0.00
79.462,0.00
79.465,0.00
79.469,0.00
79.472,0.00
79.476,0.00
79.479,0.00
79.483,0.00
79.486,0.00
79.490,0.00
79.493,0.00
79.497,0.00
79.500,0.00
79.504,0.00
79.507,0.00
79.511,0.00
79.514,0.00
79.518,0.00
79.521,0.00
79.525,229.59
79.528,0.00
79.532,0.00
79.535,0.00
79.539,0.00
79.542,0.00
79.546,0.00
79.549,0.00
79.553,0.00
79.556,0.00
79.560,0.00
79.563,0.00
79.567,0.00
79.570,0.00
79.574,0.00
79.577,0.00
79.581,0.00
79.584,0.00
79.588,0.00
79.591,0.00
79.594,0.00
79.598,0.00
79.602,0.00
79.605,0.00
79.609,0.00
79.612,0.00
79.616,0.00
79.619,0.00
79.623,0.00
79.626,0.00
79.630,0.00
79.633,0.00
79.637,0.00
79.640,0.00
79.644,0.00
79.647,0.00
79.651,0.00
79.654,0.00
79.658,0.00
79.661,0.00
79.665,0.00
79.668,0.00
