D:\Data\zcb\2012-12-29-Au2.b\005SMPL.d
强度 vs 时间,计数
51.312,0.00
51.315,0.00
51.319,0.00
51.322,0.00
51.326,0.00
51.329,0.00
51.333,0.00
51.336,0.00
51.340,0.00
51.343,0.00
51.347,0.00
51.350,0.00
51.354,0.00
51.357,0.00
51.361,0.00
51.364,0.00
51.368,0.00
51.370,0.00
51.375,0.00
51.378,0.00
51.382,0.00
51.385,0.00
51.389,0.00
51.393,0.00
51.396,0.00
51.400,0.00
51.403,0.00
51.407,0.00
51.410,0.00
51.414,0.00
51.417,1.00
51.421,2.00
51.424,0.00
51.428,0.00
51.431,0.00
51.434,0.00
51.438,0.00
51.442,0.00
51.445,1.00
51.449,0.00
51.452,0.00
51.456,0.00
51.459,0.00
51.463,0.00
51.466,0.00
51.470,0.00
51.473,0.00
51.477,0.00
51.480,0.00
51.484,0.00
51.487,0.00
51.491,0.00
51.494,0.00
51.498,0.00
51.501,0.00
51.505,0.00
51.508,0.00
51.512,1.00
51.515,0.00
51.519,0.00
51.522,0.00
51.526,0.00
51.529,0.00
51.533,1.00
51.536,0.00
51.540,0.00
51.543,0.00
51.547,0.00
51.550,0.00
51.554,0.00
51.557,0.00
51.561,0.00
51.564,0.00
51.568,0.00
51.571,0.00
51.575,0.00
51.578,0.00
51.582,0.00
51.585,0.00
51.589,0.00
51.592,0.00
51.596,1.00
51.599,1.00
51.603,0.00
51.606,0.00
51.610,0.00
51.613,0.00
51.617,0.00
51.620,0.00
51.624,0.00
51.626,0.00
51.631,0.00
51.634,0.00
51.638,1.00
51.641,1.00
51.645,0.00
51.648,0.00
51.652,0.00
51.655,0.00
51.659,0.00
51.662,0.00
51.666,0.00
51.669,0.00
51.673,0.00
51.676,0.00
51.680,0.00
51.683,0.00
51.687,2.00
51.690,0.00
51.694,0.00
51.697,0.00
51.701,189.40
51.704,0.00
51.708,0.00
51.711,0.00
51.715,0.00
51.718,0.00
51.722,0.00
51.725,0.00
51.729,127.18
51.732,0.00
51.736,0.00
51.739,0.00
51.743,4.00
51.746,40.02
51.750,0.00
51.753,0.00
51.757,0.00
51.760,0.00
51.764,0.00
51.767,0.00
51.771,0.00
51.774,0.00
51.778,0.00
51.781,0.00
51.785,0.00
51.788,1.00
51.792,0.00
51.795,0.00
51.799,1.00
51.802,0.00
51.806,0.00
51.809,0.00
51.813,0.00
51.816,0.00
51.820,0.00
51.823,0.00
51.827,0.00
51.830,0.00
51.834,0.00
51.837,0.00
51.841,0.00
51.844,0.00
51.848,0.00
51.851,0.00
51.855,0.00
51.858,0.00
51.862,0.00
51.865,0.00
51.869,0.00
51.872,0.00
51.876,0.00
51.879,0.00
51.882,0.00
51.886,0.00
51.890,0.00
51.893,0.00
51.897,0.00
51.900,0.00
51.904,0.00
51.907,0.00
51.911,0.00
51.914,0.00
51.918,0.00
51.921,0.00
51.925,0.00
51.928,0.00
51.932,0.00
51.935,2.00
51.939,0.00
51.942,0.00
51.946,0.00
51.949,0.00
51.953,0.00
51.956,0.00
51.960,0.00
51.963,0.00
51.967,0.00
51.970,0.00
51.974,0.00
51.978,0.00
51.981,0.00
51.985,0.00
51.988,0.00
51.992,0.00
51.995,0.00
51.999,0.00
52.002,0.00
52.006,0.00
52.009,0.00
52.013,0.00
52.016,0.00
52.020,2.00
52.023,0.00
52.027,0.00
52.030,0.00
52.034,0.00
52.037,0.00
52.041,0.00
52.044,0.00
52.048,0.00
52.051,0.00
52.055,0.00
52.058,0.00
52.062,283.90
52.065,0.00
52.069,0.00
52.072,0.00
52.076,0.00
52.079,0.00
52.083,0.00
52.086,0.00
52.090,0.00
52.093,0.00
52.097,0.00
52.100,0.00
52.104,0.00
52.107,0.00
52.111,0.00
52.114,0.00
52.118,0.00
52.121,0.00
52.125,0.00
52.128,0.00
52.132,0.00
52.135,0.00
52.138,0.00
52.142,0.00
52.146,0.00
52.149,0.00
52.153,0.00
52.156,0.00
52.160,0.00
52.163,0.00
52.167,0.00
52.170,0.00
52.174,0.00
52.177,0.00
52.181,0.00
52.184,0.00
52.188,0.00
52.191,0.00
52.195,0.00
52.198,0.00
52.202,0.00
52.205,0.00
52.209,0.00
52.212,0.00
52.216,0.00
52.219,0.00
52.223,0.00
52.226,0.00
52.230,0.00
52.233,0.00
52.237,0.00
52.240,0.00
52.244,0.00
52.247,0.00
52.251,0.00
52.254,0.00
52.258,0.00
52.261,0.00
52.265,0.00
52.268,0.00
52.272,0.00
52.275,0.00
52.279,0.00
52.282,0.00
52.286,0.00
52.289,0.00
52.293,0.00
52.296,0.00
52.300,0.00
52.303,0.00
52.307,0.00
52.310,0.00
52.314,0.00
52.317,0.00
52.321,0.00
52.324,0.00
52.328,0.00
52.330,0.00
52.335,0.00
52.338,0.00
52.342,0.00
52.345,0.00
52.349,0.00
52.352,0.00
52.356,0.00
52.359,0.00
52.363,0.00
52.366,0.00
52.370,0.00
52.373,0.00
52.377,0.00
52.380,0.00
52.384,0.00
52.387,0.00
52.391,0.00
52.394,0.00
52.398,0.00
52.401,0.00
52.405,0.00
52.408,0.00
52.412,0.00
52.415,0.00
52.419,0.00
52.422,0.00
52.426,0.00
52.429,0.00
52.433,0.00
52.436,0.00
52.440,0.00
52.443,0.00
52.447,0.00
52.450,0.00
52.454,0.00
52.457,0.00
52.461,0.00
52.464,0.00
52.468,0.00
52.471,0.00
52.475,0.00
52.478,0.00
52.482,0.00
52.485,0.00
52.489,0.00
52.492,0.00
52.496,0.00
52.499,1.00
52.503,0.00
52.506,0.00
52.510,0.00
52.513,0.00
52.517,0.00
52.520,0.00
52.524,0.00
52.527,0.00
52.531,0.00
52.534,0.00
52.538,0.00
52.541,0.00
52.545,0.00
52.548,0.00
52.552,0.00
52.556,0.00
52.559,0.00
52.563,0.00
52.566,3.00
52.570,0.00
52.573,0.00
52.577,0.00
52.580,0.00
52.584,0.00
52.586,0.00
52.591,0.00
52.594,0.00
52.598,0.00
52.601,0.00
52.605,0.00
52.608,0.00
52.612,0.00
52.615,0.00
52.619,0.00
52.622,0.00
52.626,0.00
52.629,0.00
52.633,0.00
52.636,0.00
52.640,0.00
52.643,0.00
52.647,0.00
52.650,0.00
52.654,0.00
52.657,0.00
52.661,0.00
52.664,0.00
52.668,0.00
52.671,0.00
52.675,0.00
52.678,0.00
52.682,0.00
52.685,0.00
52.689,0.00
52.692,2.00
52.696,0.00
52.699,0.00
52.703,0.00
52.706,0.00
52.710,1.00
52.713,0.00
52.717,0.00
52.720,0.00
52.724,0.00
52.727,0.00
52.731,0.00
52.734,0.00
52.738,0.00
52.741,0.00
52.745,0.00
52.748,0.00
52.752,0.00
52.755,0.00
52.759,0.00
52.762,0.00
52.766,0.00
52.769,0.00
52.773,0.00
52.776,0.00
52.780,0.00
52.783,0.00
52.787,0.00
52.790,0.00
52.794,0.00
52.797,0.00
52.801,0.00
52.804,0.00
52.808,0.00
52.811,0.00
52.815,0.00
52.818,0.00
52.822,0.00
52.825,0.00
52.829,0.00
52.832,0.00
52.836,0.00
52.839,0.00
52.842,0.00
52.846,0.00
52.850,0.00
52.853,0.00
52.857,0.00
52.860,0.00
52.864,0.00
52.867,0.00
52.871,0.00
52.874,0.00
52.878,0.00
52.881,0.00
52.885,0.00
52.888,0.00
52.892,0.00
52.895,0.00
52.899,0.00
52.902,0.00
52.906,0.00
52.909,0.00
52.913,147.24
52.916,3.00
52.920,0.00
52.923,0.00
52.927,0.00
52.930,0.00
52.934,0.00
52.937,0.00
52.941,0.00
52.944,0.00
52.948,0.00
52.951,0.00
52.955,0.00
52.958,0.00
52.962,0.00
52.965,0.00
52.969,0.00
52.972,0.00
52.976,0.00
52.979,1.00
52.983,0.00
52.986,0.00
52.990,0.00
52.993,0.00
52.997,0.00
53.000,0.00
53.004,0.00
53.007,0.00
53.011,0.00
53.014,0.00
53.018,0.00
53.021,0.00
53.025,0.00
53.028,0.00
53.032,0.00
53.034,0.00
53.039,0.00
53.042,0.00
53.046,0.00
53.049,0.00
53.053,0.00
53.056,0.00
53.060,0.00
53.063,0.00
53.067,0.00
53.070,0.00
53.074,0.00
53.077,0.00
53.081,0.00
53.084,0.00
53.088,0.00
53.091,0.00
53.095,0.00
53.098,0.00
53.102,0.00
53.105,123.17
53.109,1.00
53.112,0.00
53.116,0.00
53.119,0.00
53.123,0.00
53.126,0.00
53.130,0.00
53.133,0.00
53.137,0.00
53.141,0.00
53.144,0.00
53.148,0.00
53.151,0.00
53.155,0.00
53.158,181.37
53.162,0.00
53.165,0.00
53.169,0.00
53.172,3.00
53.176,0.00
53.179,0.00
53.183,0.00
53.186,0.00
53.190,0.00
53.193,0.00
53.197,0.00
53.200,0.00
53.204,0.00
53.207,0.00
53.211,0.00
53.214,0.00
53.218,0.00
53.221,0.00
53.225,0.00
53.228,0.00
53.232,0.00
53.235,2.00
53.239,0.00
53.242,0.00
53.246,0.00
53.249,0.00
53.253,0.00
53.256,0.00
53.260,0.00
53.263,0.00
53.267,0.00
53.270,0.00
53.274,0.00
53.277,0.00
53.281,0.00
53.284,0.00
53.288,0.00
53.290,0.00
53.295,0.00
53.298,0.00
53.302,0.00
53.305,0.00
53.309,0.00
53.312,0.00
53.316,0.00
53.319,1.00
53.323,0.00
53.326,0.00
53.330,0.00
53.333,0.00
53.337,0.00
53.340,1.00
53.344,0.00
53.347,0.00
53.351,0.00
53.354,0.00
53.358,0.00
53.361,1.00
53.365,0.00
53.368,0.00
53.372,0.00
53.375,0.00
53.379,0.00
53.382,0.00
53.386,176.35
53.389,0.00
53.393,61.04
53.396,0.00
53.400,0.00
53.403,0.00
53.407,0.00
53.410,0.00
53.414,0.00
53.417,0.00
53.421,0.00
53.424,0.00
53.428,0.00
53.431,0.00
53.435,0.00
53.438,0.00
53.442,0.00
53.445,0.00
53.449,0.00
53.452,0.00
53.456,0.00
53.459,0.00
53.463,0.00
53.466,0.00
53.470,0.00
53.473,0.00
53.477,0.00
53.480,0.00
53.484,0.00
53.487,0.00
53.491,0.00
53.494,0.00
53.498,0.00
53.501,0.00
53.505,0.00
53.508,0.00
53.512,0.00
53.515,0.00
53.519,0.00
53.522,0.00
53.526,0.00
53.529,0.00
53.533,1.00
53.536,0.00
53.540,0.00
53.543,0.00
53.546,0.00
53.550,0.00
53.554,0.00
53.557,0.00
53.561,0.00
53.564,0.00
53.568,0.00
53.571,0.00
53.575,0.00
53.578,0.00
53.582,0.00
53.585,0.00
53.589,0.00
53.592,0.00
53.596,0.00
53.599,0.00
53.603,0.00
53.606,34.01
53.610,0.00
53.613,0.00
53.617,0.00
53.620,0.00
53.624,0.00
53.627,153.26
53.631,0.00
53.634,0.00
53.638,0.00
53.641,0.00
53.645,0.00
53.648,0.00
53.652,0.00
53.655,0.00
53.659,0.00
53.662,0.00
53.666,1.00
53.669,0.00
53.673,0.00
53.676,0.00
53.680,0.00
53.683,0.00
53.687,0.00
53.690,0.00
53.694,0.00
53.697,0.00
53.701,0.00
53.704,0.00
53.708,0.00
53.711,0.00
53.715,0.00
53.718,0.00
53.722,0.00
53.726,0.00
53.729,0.00
53.733,0.00
53.736,0.00
53.740,0.00
53.743,0.00
53.747,0.00
53.750,0.00
53.754,0.00
53.757,0.00
53.761,0.00
53.764,0.00
53.768,0.00
53.771,0.00
53.775,0.00
53.778,0.00
53.782,1.00
53.785,0.00
53.789,0.00
53.792,0.00
53.796,0.00
53.799,0.00
53.802,0.00
53.806,0.00
53.810,0.00
53.813,0.00
53.817,2.00
53.820,0.00
53.824,0.00
53.827,0.00
53.831,0.00
53.834,0.00
53.838,0.00
53.841,0.00
53.845,0.00
53.848,0.00
53.852,0.00
53.855,0.00
53.859,1.00
53.862,0.00
53.866,0.00
53.869,0.00
53.873,0.00
53.876,0.00
53.880,0.00
53.883,0.00
53.887,0.00
53.890,0.00
53.894,0.00
53.897,2.00
53.901,0.00
53.904,0.00
53.908,0.00
53.911,0.00
53.915,0.00
53.918,0.00
53.922,0.00
53.925,0.00
53.929,0.00
53.932,0.00
53.936,0.00
53.939,0.00
53.943,0.00
53.946,0.00
53.950,0.00
53.953,0.00
53.957,0.00
53.960,0.00
53.964,0.00
53.967,0.00
53.971,0.00
53.974,0.00
53.978,0.00
53.981,0.00
53.985,0.00
53.988,0.00
53.992,0.00
53.994,0.00
53.999,0.00
54.002,0.00
54.006,0.00
54.009,0.00
54.013,0.00
54.016,0.00
54.020,0.00
54.023,0.00
54.027,0.00
54.030,0.00
54.034,0.00
54.037,0.00
54.041,0.00
54.044,0.00
54.048,0.00
54.051,0.00
54.055,0.00
54.058,0.00
54.062,0.00
54.065,0.00
54.069,0.00
54.072,0.00
54.076,0.00
54.079,95.10
54.083,124.17
54.086,0.00
54.090,0.00
54.093,0.00
54.097,0.00
54.100,0.00
54.104,0.00
54.107,137.21
54.111,3.00
54.114,0.00
54.118,0.00
54.121,0.00
54.125,122.17
54.128,0.00
54.132,0.00
54.135,0.00
54.139,0.00
54.142,0.00
54.146,0.00
54.149,0.00
54.153,0.00
54.156,0.00
54.160,0.00
54.163,0.00
54.167,0.00
54.170,0.00
54.174,0.00
54.177,0.00
54.181,0.00
54.184,0.00
54.188,0.00
54.191,0.00
54.195,0.00
54.198,0.00
54.202,0.00
54.205,0.00
54.209,0.00
54.212,0.00
54.216,0.00
54.219,0.00
54.223,0.00
54.226,0.00
54.230,0.00
54.233,0.00
54.237,0.00
54.240,0.00
54.244,0.00
54.247,0.00
54.250,0.00
54.254,0.00
54.258,0.00
54.261,0.00
54.265,0.00
54.268,0.00
54.272,0.00
54.275,181.37
54.279,1.00
54.282,0.00
54.286,0.00
54.289,0.00
54.293,0.00
54.296,0.00
54.300,0.00
54.304,0.00
54.307,0.00
54.311,0.00
54.314,0.00
54.318,0.00
54.321,0.00
54.325,0.00
54.328,0.00
54.332,0.00
54.335,0.00
54.339,0.00
54.342,0.00
54.346,0.00
54.349,0.00
54.353,0.00
54.356,0.00
54.360,0.00
54.363,0.00
54.367,0.00
54.370,0.00
54.374,0.00
54.377,2.00
54.381,0.00
54.384,0.00
54.388,0.00
54.391,0.00
54.395,0.00
54.398,0.00
54.402,0.00
54.405,0.00
54.409,0.00
54.412,0.00
54.416,0.00
54.419,0.00
54.423,0.00
54.426,0.00
54.430,0.00
54.433,0.00
54.437,0.00
54.440,0.00
54.444,0.00
54.447,0.00
54.451,0.00
54.454,0.00
54.458,0.00
54.461,0.00
54.465,0.00
54.468,0.00
54.472,0.00
54.475,0.00
54.479,0.00
54.482,0.00
54.486,171.33
54.489,0.00
54.493,0.00
54.496,0.00
54.500,0.00
54.503,134.20
54.506,0.00
54.510,0.00
54.514,0.00
54.517,0.00
54.521,0.00
54.524,0.00
54.528,0.00
54.531,0.00
54.535,0.00
54.538,0.00
54.542,0.00
54.545,0.00
54.549,0.00
54.552,0.00
54.556,0.00
54.559,0.00
54.563,0.00
54.566,0.00
54.570,0.00
54.573,0.00
54.577,0.00
54.580,1.00
54.584,0.00
54.587,0.00
54.591,0.00
54.594,0.00
54.598,0.00
54.601,0.00
54.605,0.00
54.608,0.00
54.612,0.00
54.615,0.00
54.619,0.00
54.622,0.00
54.626,0.00
54.629,0.00
54.633,0.00
54.636,0.00
54.640,0.00
54.643,0.00
54.647,0.00
54.650,0.00
54.654,0.00
54.657,1.00
54.661,0.00
54.664,0.00
54.668,0.00
54.671,0.00
54.675,0.00
54.678,0.00
54.682,0.00
54.685,0.00
54.689,0.00
54.692,0.00
54.696,0.00
54.698,0.00
54.703,0.00
54.706,0.00
54.710,0.00
54.713,0.00
54.717,0.00
54.720,0.00
54.724,0.00
54.727,0.00
54.731,0.00
54.734,0.00
54.738,0.00
54.741,0.00
54.745,0.00
54.748,0.00
54.752,0.00
54.755,0.00
54.759,0.00
54.762,0.00
54.766,0.00
54.769,0.00
54.773,0.00
54.776,0.00
54.780,0.00
54.783,0.00
54.787,174.34
54.790,0.00
54.794,0.00
54.797,0.00
54.801,0.00
54.804,0.00
54.808,132.20
54.811,1.00
54.815,0.00
54.818,0.00
54.822,0.00
54.825,0.00
54.829,0.00
54.832,0.00
54.836,0.00
54.839,0.00
54.843,0.00
54.846,133.20
54.850,12.00
54.853,1.00
54.857,2.00
54.860,0.00
54.864,0.00
54.867,0.00
54.871,0.00
54.874,0.00
54.878,0.00
54.881,0.00
54.885,0.00
54.889,0.00
54.892,0.00
54.896,0.00
54.899,0.00
54.903,0.00
54.906,0.00
54.910,0.00
54.913,0.00
54.917,0.00
54.920,0.00
54.924,0.00
54.927,0.00
54.931,0.00
54.934,0.00
54.938,0.00
54.941,0.00
54.945,0.00
54.948,0.00
54.952,0.00
54.954,0.00
54.959,0.00
54.962,0.00
54.966,0.00
54.969,0.00
54.973,0.00
54.976,1.00
54.980,0.00
54.983,0.00
54.987,0.00
54.990,50.03
54.994,23.01
54.997,0.00
55.001,0.00
55.004,0.00
55.008,0.00
55.011,0.00
55.015,0.00
55.018,0.00
55.022,0.00
55.025,0.00
55.029,0.00
55.032,0.00
55.036,0.00
55.039,0.00
55.043,0.00
55.046,0.00
55.050,0.00
55.053,0.00
55.057,0.00
55.060,2.00
55.064,0.00
55.067,0.00
55.071,0.00
55.074,0.00
55.078,0.00
55.081,0.00
55.085,0.00
55.088,0.00
55.092,0.00
55.095,157.28
55.099,0.00
55.102,0.00
55.106,0.00
55.109,0.00
55.113,0.00
55.116,0.00
55.120,0.00
55.123,0.00
55.127,0.00
55.130,0.00
55.134,0.00
55.137,0.00
55.141,0.00
55.144,0.00
55.148,1.00
55.151,0.00
55.155,0.00
55.158,0.00
55.162,0.00
55.165,0.00
55.169,0.00
55.172,0.00
55.176,0.00
55.179,0.00
55.183,0.00
55.186,0.00
55.190,0.00
55.193,0.00
55.197,0.00
55.200,0.00
55.204,0.00
55.207,0.00
55.210,0.00
55.214,0.00
55.218,0.00
55.221,0.00
55.225,0.00
55.228,0.00
55.232,0.00
55.235,0.00
55.239,0.00
55.242,0.00
55.246,0.00
55.249,0.00
55.253,0.00
55.256,0.00
55.260,0.00
55.263,0.00
55.267,1.00
55.270,0.00
55.274,0.00
55.277,0.00
55.281,0.00
55.284,0.00
55.288,0.00
55.291,0.00
55.295,2.00
55.298,0.00
55.302,0.00
55.305,1.00
55.309,0.00
55.312,0.00
55.316,0.00
55.319,0.00
55.323,0.00
55.326,1.00
55.330,0.00
55.333,0.00
55.337,0.00
55.340,0.00
55.344,0.00
55.347,0.00
55.351,0.00
55.354,0.00
55.358,0.00
55.361,0.00
55.365,0.00
55.368,0.00
55.372,0.00
55.375,0.00
55.379,0.00
55.382,0.00
55.386,0.00
55.389,0.00
55.393,0.00
55.396,0.00
55.400,0.00
55.402,0.00
55.407,0.00
55.410,0.00
55.414,1.00
55.417,0.00
55.421,0.00
55.424,0.00
55.428,0.00
55.431,0.00
55.435,0.00
55.438,0.00
55.442,0.00
55.445,0.00
55.449,0.00
55.452,0.00
55.456,0.00
55.459,167.31
55.463,0.00
55.466,0.00
55.470,0.00
55.474,0.00
55.477,0.00
55.481,0.00
55.484,0.00
55.488,0.00
55.491,0.00
55.495,0.00
55.498,0.00
55.502,0.00
55.505,0.00
55.509,0.00
55.512,0.00
55.516,0.00
55.519,0.00
55.523,0.00
55.526,0.00
55.530,0.00
55.533,0.00
55.537,0.00
55.540,0.00
55.544,1.00
55.547,2.00
55.551,0.00
55.554,0.00
55.558,0.00
55.561,171.33
55.565,0.00
55.568,0.00
55.572,0.00
55.575,0.00
55.579,0.00
55.582,0.00
55.586,0.00
55.589,0.00
55.593,0.00
55.596,0.00
55.600,0.00
55.603,0.00
55.607,0.00
55.610,0.00
55.614,166.31
55.617,0.00
55.621,0.00
55.624,0.00
55.628,0.00
55.631,0.00
55.635,0.00
55.638,0.00
55.642,0.00
55.645,0.00
55.649,0.00
55.652,0.00
55.656,0.00
55.658,0.00
55.663,0.00
55.666,0.00
55.670,0.00
55.673,0.00
55.677,0.00
55.680,0.00
55.684,0.00
55.687,0.00
55.691,0.00
55.694,0.00
55.698,0.00
55.701,1.00
55.705,1.00
55.708,152.26
55.712,1.00
55.715,0.00
55.719,0.00
55.722,2.00
55.726,0.00
55.729,0.00
55.733,0.00
55.736,0.00
55.740,0.00
55.743,0.00
55.747,0.00
55.750,0.00
55.754,0.00
55.757,0.00
55.761,0.00
55.764,0.00
55.768,0.00
55.771,0.00
55.775,0.00
55.778,0.00
55.782,0.00
55.785,0.00
55.789,0.00
55.792,0.00
55.796,0.00
55.799,0.00
55.803,0.00
55.806,0.00
55.810,0.00
55.813,0.00
55.817,0.00
55.820,0.00
55.824,0.00
55.827,0.00
55.831,0.00
55.834,0.00
55.838,0.00
55.841,0.00
55.845,0.00
55.848,0.00
55.852,0.00
55.855,0.00
55.859,0.00
55.862,0.00
55.866,0.00
55.869,0.00
55.873,0.00
55.876,0.00
55.880,0.00
55.883,0.00
55.887,0.00
55.890,0.00
55.894,0.00
55.897,0.00
55.901,0.00
55.904,0.00
55.908,1.00
55.911,0.00
55.914,0.00
55.918,0.00
55.922,0.00
55.925,0.00
55.929,0.00
55.932,0.00
55.936,0.00
55.939,0.00
55.943,0.00
55.946,0.00
55.950,0.00
55.953,0.00
55.957,0.00
55.960,0.00
55.964,0.00
55.967,0.00
55.971,0.00
55.974,0.00
55.978,0.00
55.981,0.00
55.985,0.00
55.988,0.00
55.992,0.00
55.995,0.00
55.999,0.00
56.002,0.00
56.006,0.00
56.009,0.00
56.013,0.00
56.016,0.00
56.020,0.00
56.023,0.00
56.027,0.00
56.030,0.00
56.034,0.00
56.037,0.00
56.041,0.00
56.044,0.00
56.048,0.00
56.052,0.00
56.055,14.00
56.059,0.00
56.062,0.00
56.066,0.00
56.069,0.00
56.073,0.00
56.076,0.00
56.080,0.00
56.083,0.00
56.087,0.00
56.090,0.00
56.094,0.00
56.097,0.00
56.101,0.00
56.104,0.00
56.108,0.00
56.111,0.00
56.115,0.00
56.118,0.00
56.122,0.00
56.125,0.00
56.129,0.00
56.132,0.00
56.136,0.00
56.139,0.00
56.143,0.00
56.146,0.00
56.150,0.00
56.153,0.00
56.157,0.00
56.160,0.00
56.164,0.00
56.167,0.00
56.170,0.00
56.174,0.00
56.178,0.00
56.181,0.00
56.185,0.00
56.188,2.00
56.192,0.00
56.195,0.00
56.199,1.00
56.202,0.00
56.206,0.00
56.209,0.00
56.213,164.30
56.216,0.00
56.220,0.00
56.223,0.00
56.227,0.00
56.230,1.00
56.234,0.00
56.237,0.00
56.241,0.00
56.244,0.00
56.248,0.00
56.251,0.00
56.255,0.00
56.258,0.00
56.262,0.00
56.265,0.00
56.269,0.00
56.272,0.00
56.276,0.00
56.279,0.00
56.283,0.00
56.286,0.00
56.290,0.00
56.293,0.00
56.297,0.00
56.300,0.00
56.304,0.00
56.307,0.00
56.311,254.72
56.314,0.00
56.318,0.00
56.321,0.00
56.325,0.00
56.328,0.00
56.332,0.00
56.335,0.00
56.339,0.00
56.342,0.00
56.346,0.00
56.349,0.00
56.353,0.00
56.356,0.00
56.360,0.00
56.362,0.00
56.367,0.00
56.370,0.00
56.374,0.00
56.377,0.00
56.381,0.00
56.384,0.00
56.388,0.00
56.391,1.00
56.395,0.00
56.398,0.00
56.402,0.00
56.405,0.00
56.409,0.00
56.412,0.00
56.416,0.00
56.419,0.00
56.423,0.00
56.426,0.00
56.430,0.00
56.433,0.00
56.437,0.00
56.440,0.00
56.444,0.00
56.447,0.00
56.451,0.00
56.454,0.00
56.458,0.00
56.461,0.00
56.465,0.00
56.468,0.00
56.472,140.22
56.475,0.00
56.479,0.00
56.482,0.00
56.486,0.00
56.489,0.00
56.493,0.00
56.496,0.00
56.500,0.00
56.503,0.00
56.507,0.00
56.510,0.00
56.514,0.00
56.517,0.00
56.521,1.00
56.524,0.00
56.528,0.00
56.531,0.00
56.535,0.00
56.538,0.00
56.542,0.00
56.545,0.00
56.549,0.00
56.552,0.00
56.556,0.00
56.559,0.00
56.563,0.00
56.566,0.00
56.570,0.00
56.573,0.00
56.577,0.00
56.580,0.00
56.584,0.00
56.587,174.34
56.591,0.00
56.594,0.00
56.598,0.00
56.601,0.00
56.605,0.00
56.608,0.00
56.612,0.00
56.615,0.00
56.618,0.00
56.622,0.00
56.626,0.00
56.629,0.00
56.633,0.00
56.637,0.00
56.640,0.00
56.644,0.00
56.647,0.00
56.651,1.00
56.654,0.00
56.658,0.00
56.661,0.00
56.665,0.00
56.668,0.00
56.672,0.00
56.675,2.00
56.679,0.00
56.682,0.00
56.686,0.00
56.689,1.00
56.693,0.00
56.696,0.00
56.700,0.00
56.703,0.00
56.707,1.00
56.710,0.00
56.714,0.00
56.717,0.00
56.721,0.00
56.724,0.00
56.728,0.00
56.731,0.00
56.735,0.00
56.738,0.00
56.742,0.00
56.745,0.00
56.749,0.00
56.752,0.00
56.756,0.00
56.759,0.00
56.763,0.00
56.766,0.00
56.770,1.00
56.773,0.00
56.777,0.00
56.780,0.00
56.784,0.00
56.787,0.00
56.791,0.00
56.794,0.00
56.798,0.00
56.801,0.00
56.805,0.00
56.808,0.00
56.812,0.00
56.815,0.00
56.819,0.00
56.822,0.00
56.826,0.00
56.829,0.00
56.833,0.00
56.836,0.00
56.840,0.00
56.843,0.00
56.847,0.00
56.850,0.00
56.854,0.00
56.857,0.00
56.861,0.00
56.864,0.00
56.868,0.00
56.871,0.00
56.874,0.00
56.878,0.00
56.882,0.00
56.885,0.00
56.889,0.00
56.892,0.00
56.896,0.00
56.899,0.00
56.903,0.00
56.906,0.00
56.910,0.00
56.913,0.00
56.917,0.00
56.920,0.00
56.924,0.00
56.927,0.00
56.931,0.00
56.934,1.00
56.938,0.00
56.941,0.00
56.945,0.00
56.948,0.00
56.952,0.00
56.955,0.00
56.959,0.00
56.962,0.00
56.966,0.00
56.969,0.00
56.973,0.00
56.976,0.00
56.980,0.00
56.983,0.00
56.987,0.00
56.990,0.00
56.994,0.00
56.997,0.00
57.001,0.00
57.004,0.00
57.008,0.00
57.011,0.00
57.015,0.00
57.018,0.00
57.022,0.00
57.025,0.00
57.029,0.00
57.032,0.00
57.036,0.00
57.039,0.00
57.043,0.00
57.046,0.00
57.050,0.00
57.053,0.00
57.057,0.00
57.060,0.00
57.064,0.00
57.066,0.00
57.071,0.00
57.074,0.00
57.078,0.00
57.081,0.00
57.085,0.00
57.088,0.00
57.092,0.00
57.095,0.00
57.099,0.00
57.102,0.00
57.106,0.00
57.109,0.00
57.113,0.00
57.116,0.00
57.120,0.00
57.123,0.00
57.127,0.00
57.130,0.00
57.134,0.00
57.137,0.00
57.141,0.00
57.144,0.00
57.148,0.00
57.151,0.00
57.155,0.00
57.158,0.00
57.162,0.00
57.165,0.00
57.169,0.00
57.172,0.00
57.176,0.00
57.179,0.00
57.183,0.00
57.186,0.00
57.190,0.00
57.193,0.00
57.197,0.00
57.200,0.00
57.204,0.00
57.207,0.00
57.211,3.00
57.214,0.00
57.218,0.00
57.222,0.00
57.225,0.00
57.229,0.00
57.232,0.00
57.236,0.00
57.239,0.00
57.243,0.00
57.246,0.00
57.250,0.00
57.253,0.00
57.257,0.00
57.260,2.00
57.264,0.00
57.267,0.00
57.271,0.00
57.274,0.00
57.278,0.00
57.281,0.00
57.285,0.00
57.288,0.00
57.292,0.00
57.295,0.00
57.299,0.00
57.302,0.00
57.306,0.00
57.309,0.00
57.313,0.00
57.316,0.00
57.320,0.00
57.322,0.00
57.327,0.00
57.330,0.00
57.334,0.00
57.337,0.00
57.341,0.00
57.344,0.00
57.348,0.00
57.351,0.00
57.355,0.00
57.358,0.00
57.362,0.00
57.365,0.00
57.369,0.00
57.372,0.00
57.376,0.00
57.379,0.00
57.383,0.00
57.386,0.00
57.390,0.00
57.393,0.00
57.397,0.00
57.400,0.00
57.404,0.00
57.407,0.00
57.411,0.00
57.414,0.00
57.418,0.00
